,apparentTemperature,humidity,precipType,wr,month,week_day,time
454,2.28,1.0,NoPrecip,166.0,January,Monday,15
455,2.28,1.0,NoPrecip,161.0,January,Monday,15
456,3.54,0.93,NoPrecip,145.0,January,Monday,16
457,3.54,0.93,NoPrecip,150.0,January,Monday,16
458,2.75,1.0,NoPrecip,169.0,January,Monday,17
459,2.75,1.0,NoPrecip,176.0,January,Monday,17
460,2.8,1.0,NoPrecip,192.0,January,Monday,18
461,2.8,1.0,NoPrecip,186.0,January,Monday,18
462,2.64,0.93,rain,181.0,January,Monday,19
463,2.64,0.93,rain,176.0,January,Monday,19
464,2.27,0.93,rain,134.0,January,Monday,20
465,2.27,0.93,rain,138.0,January,Monday,20
466,2.82,1.0,rain,144.0,January,Monday,21
467,2.82,1.0,rain,154.0,January,Monday,21
468,4.02,1.0,rain,163.0,January,Monday,22
469,1.91,1.0,NoPrecip,24.0,January,Tuesday,6
470,-0.32,0.93,NoPrecip,44.0,January,Tuesday,7
471,-0.32,0.93,NoPrecip,67.0,January,Tuesday,7
472,-0.32,0.93,NoPrecip,72.0,January,Tuesday,7
473,0.7,0.93,NoPrecip,78.0,January,Tuesday,8
474,1.23,0.93,NoPrecip,93.0,January,Tuesday,9
475,1.23,0.93,NoPrecip,95.0,January,Tuesday,9
476,1.23,0.93,NoPrecip,113.0,January,Tuesday,9
477,0.73,0.9,NoPrecip,109.0,January,Tuesday,10
478,0.32,0.89,NoPrecip,130.0,January,Tuesday,11
479,0.32,0.89,NoPrecip,120.0,January,Tuesday,11
480,-0.31,0.84,NoPrecip,136.0,January,Tuesday,12
481,-0.31,0.84,NoPrecip,106.0,January,Tuesday,12
482,-0.39,0.9,NoPrecip,114.0,January,Tuesday,13
483,-0.71,0.93,rain,134.0,January,Tuesday,14
484,-0.71,0.93,rain,143.0,January,Tuesday,14
485,-0.58,0.93,NoPrecip,126.0,January,Tuesday,15
486,-0.58,0.93,NoPrecip,128.0,January,Tuesday,15
487,-0.58,0.93,NoPrecip,142.0,January,Tuesday,15
488,-0.35,0.91,NoPrecip,138.0,January,Tuesday,16
489,-3.18,0.89,NoPrecip,176.0,January,Tuesday,17
490,-6.94,0.86,NoPrecip,158.0,January,Tuesday,18
491,-6.94,0.86,NoPrecip,120.0,January,Tuesday,18
492,-8.7,0.86,NoPrecip,101.0,January,Tuesday,19
493,-8.7,0.86,NoPrecip,99.0,January,Tuesday,19
494,-9.52,0.87,NoPrecip,124.0,January,Tuesday,20
495,-9.52,0.87,NoPrecip,140.0,January,Tuesday,20
496,-9.11,0.79,NoPrecip,105.0,January,Tuesday,21
497,-9.11,0.79,NoPrecip,142.0,January,Tuesday,21
498,-10.14,0.77,NoPrecip,138.0,January,Tuesday,22
499,-9.34,0.86,NoPrecip,82.0,January,Wednesday,8
500,-9.34,0.86,NoPrecip,78.0,January,Wednesday,8
501,-9.0,0.86,NoPrecip,76.0,January,Wednesday,9
502,-9.0,0.86,NoPrecip,119.0,January,Wednesday,9
503,-11.1,0.86,NoPrecip,94.0,January,Wednesday,10
504,-9.24,0.79,NoPrecip,103.0,January,Wednesday,11
505,-9.24,0.79,NoPrecip,105.0,January,Wednesday,11
506,-11.0,0.79,NoPrecip,138.0,January,Wednesday,12
507,-11.0,0.79,NoPrecip,106.0,January,Wednesday,12
508,-11.0,0.79,NoPrecip,130.0,January,Wednesday,12
509,-11.26,0.82,NoPrecip,118.0,January,Wednesday,13
510,-10.83,0.73,NoPrecip,113.0,January,Wednesday,14
511,-10.83,0.73,NoPrecip,117.0,January,Wednesday,14
512,-10.83,0.73,NoPrecip,165.0,January,Wednesday,14
513,-10.91,0.73,NoPrecip,138.0,January,Wednesday,15
514,-9.16,0.73,NoPrecip,126.0,January,Wednesday,16
515,-9.16,0.73,NoPrecip,141.0,January,Wednesday,16
516,-9.16,0.73,NoPrecip,141.0,January,Wednesday,16
517,-11.01,0.73,NoPrecip,126.0,January,Wednesday,17
518,-11.01,0.73,NoPrecip,124.0,January,Wednesday,17
519,-10.74,0.76,NoPrecip,141.0,January,Wednesday,18
520,-10.74,0.76,NoPrecip,143.0,January,Wednesday,18
521,-10.12,0.76,NoPrecip,121.0,January,Wednesday,19
522,-11.72,0.74,NoPrecip,124.0,January,Wednesday,20
523,-10.26,0.76,NoPrecip,123.0,January,Wednesday,21
524,-7.98,0.8,NoPrecip,106.0,January,Wednesday,22
525,-11.98,0.9,NoPrecip,48.0,January,Thursday,6
526,-10.99,0.85,NoPrecip,57.0,January,Thursday,7
527,-10.99,0.85,NoPrecip,63.0,January,Thursday,7
528,-10.99,0.85,NoPrecip,77.0,January,Thursday,8
529,-10.99,0.85,NoPrecip,72.0,January,Thursday,8
530,-8.97,0.79,NoPrecip,76.0,January,Thursday,9
531,-8.97,0.79,NoPrecip,106.0,January,Thursday,9
532,-11.02,0.85,NoPrecip,84.0,January,Thursday,10
533,-5.98,0.73,NoPrecip,91.0,January,Thursday,11
534,-7.83,0.79,NoPrecip,103.0,January,Thursday,12
535,-7.83,0.79,NoPrecip,102.0,January,Thursday,12
536,-7.78,0.79,NoPrecip,120.0,January,Thursday,13
537,-6.82,0.79,NoPrecip,106.0,January,Thursday,14
538,-6.21,0.86,NoPrecip,118.0,January,Thursday,15
539,-6.21,0.86,NoPrecip,104.0,January,Thursday,15
540,-6.21,0.86,NoPrecip,141.0,January,Thursday,15
541,-5.54,0.8,NoPrecip,146.0,January,Thursday,16
542,-4.96,0.86,NoPrecip,143.0,January,Thursday,17
543,-4.96,0.86,NoPrecip,126.0,January,Thursday,17
544,-4.96,0.86,NoPrecip,123.0,January,Thursday,17
545,-2.97,0.86,NoPrecip,122.0,January,Thursday,18
546,-2.97,0.86,NoPrecip,98.0,January,Thursday,19
547,-2.97,0.86,NoPrecip,90.0,January,Thursday,19
548,-2.97,0.86,NoPrecip,91.0,January,Thursday,19
549,-2.97,0.86,NoPrecip,97.0,January,Thursday,20
550,-3.97,0.86,NoPrecip,85.0,January,Thursday,21
551,-7.39,0.86,NoPrecip,52.0,January,Friday,7
552,-7.39,0.86,NoPrecip,56.0,January,Friday,7
553,-7.48,0.86,NoPrecip,66.0,January,Friday,8
554,-6.09,0.8,NoPrecip,76.0,January,Friday,9
555,-6.09,0.8,NoPrecip,61.0,January,Friday,9
556,-3.45,0.74,NoPrecip,72.0,January,Friday,10
557,-3.45,0.74,NoPrecip,61.0,January,Friday,10
558,-1.46,0.77,NoPrecip,107.0,January,Friday,11
559,-1.46,0.77,NoPrecip,86.0,January,Friday,11
560,1.74,0.65,NoPrecip,111.0,January,Friday,12
561,1.74,0.65,NoPrecip,137.0,January,Friday,12
562,1.47,0.7,NoPrecip,104.0,January,Friday,13
563,2.79,0.65,NoPrecip,105.0,January,Friday,14
564,4.46,0.67,NoPrecip,100.0,January,Friday,15
565,4.46,0.67,NoPrecip,128.0,January,Friday,15
566,3.09,0.67,NoPrecip,132.0,January,Friday,16
567,3.31,0.65,NoPrecip,182.0,January,Friday,17
568,3.31,0.65,NoPrecip,162.0,January,Friday,17
569,2.32,0.65,NoPrecip,151.0,January,Friday,18
570,2.32,0.65,NoPrecip,139.0,January,Friday,18
571,2.01,0.75,NoPrecip,86.0,January,Friday,19
572,2.4,0.65,NoPrecip,47.0,January,Saturday,9
573,2.4,0.65,NoPrecip,67.0,January,Saturday,9
574,1.31,0.73,NoPrecip,72.0,January,Saturday,10
575,3.22,0.75,NoPrecip,92.0,January,Saturday,11
576,3.22,0.75,NoPrecip,97.0,January,Saturday,11
577,3.22,0.75,NoPrecip,110.0,January,Saturday,11
578,2.1,0.78,NoPrecip,111.0,January,Saturday,12
579,3.6,0.75,NoPrecip,98.0,January,Saturday,13
580,3.6,0.75,NoPrecip,113.0,January,Saturday,13
581,3.6,0.75,NoPrecip,116.0,January,Saturday,13
582,2.36,0.87,NoPrecip,118.0,January,Saturday,14
583,2.67,0.93,NoPrecip,132.0,January,Saturday,15
584,2.67,0.93,NoPrecip,128.0,January,Saturday,15
585,2.67,0.93,NoPrecip,144.0,January,Saturday,15
586,4.32,0.93,NoPrecip,149.0,January,Saturday,17
587,4.94,0.87,NoPrecip,148.0,January,Saturday,18
588,4.94,0.87,NoPrecip,154.0,January,Saturday,18
589,4.93,0.87,NoPrecip,187.0,January,Saturday,19
590,0.03,0.8,NoPrecip,46.0,January,Sunday,9
591,0.03,0.8,NoPrecip,57.0,January,Sunday,9
592,1.0,0.75,NoPrecip,69.0,January,Sunday,10
593,1.0,0.75,NoPrecip,59.0,January,Sunday,10
594,1.09,0.74,NoPrecip,57.0,January,Sunday,11
595,1.1,0.74,NoPrecip,78.0,January,Sunday,12
596,1.1,0.74,NoPrecip,63.0,January,Sunday,12
597,2.51,0.69,NoPrecip,58.0,January,Sunday,13
598,2.51,0.69,NoPrecip,63.0,January,Sunday,13
599,2.51,0.69,NoPrecip,70.0,January,Sunday,13
600,2.18,0.65,NoPrecip,66.0,January,Sunday,14
601,2.7,0.65,NoPrecip,81.0,January,Sunday,15
602,2.7,0.65,NoPrecip,80.0,January,Sunday,15
603,1.01,0.65,NoPrecip,76.0,January,Sunday,16
604,1.01,0.65,NoPrecip,86.0,January,Sunday,16
605,0.27,0.65,NoPrecip,60.0,January,Sunday,17
606,-0.96,0.77,NoPrecip,73.0,January,Sunday,19
607,-2.01,0.79,NoPrecip,81.0,January,Sunday,21
608,-2.01,0.79,NoPrecip,81.0,January,Sunday,21
609,-2.97,0.84,NoPrecip,67.0,January,Sunday,22
610,-2.97,0.84,NoPrecip,61.0,January,Sunday,22
611,-5.77,0.78,NoPrecip,29.0,January,Monday,6
612,-5.77,0.78,NoPrecip,80.0,January,Monday,6
613,-2.97,0.77,NoPrecip,90.0,January,Monday,7
614,-2.97,0.77,NoPrecip,68.0,January,Monday,7
615,-5.34,0.81,NoPrecip,74.0,January,Monday,8
616,-5.34,0.81,NoPrecip,73.0,January,Monday,8
617,-6.66,0.8,NoPrecip,89.0,January,Monday,9
618,-5.98,0.86,NoPrecip,97.0,January,Monday,10
619,-5.98,0.86,NoPrecip,96.0,January,Monday,10
620,-5.98,0.86,NoPrecip,107.0,January,Monday,10
621,-6.58,0.83,NoPrecip,121.0,January,Monday,11
622,-6.06,0.82,NoPrecip,115.0,January,Monday,12
623,-6.75,0.86,NoPrecip,143.0,January,Monday,13
624,-5.83,0.8,NoPrecip,156.0,January,Monday,14
625,-5.83,0.8,NoPrecip,162.0,January,Monday,14
626,-6.79,0.86,NoPrecip,145.0,January,Monday,15
627,-6.79,0.86,NoPrecip,120.0,January,Monday,15
628,-7.0,0.86,NoPrecip,137.0,January,Monday,16
629,-7.0,0.86,NoPrecip,125.0,January,Monday,16
630,-7.86,0.86,NoPrecip,142.0,January,Monday,17
631,-7.86,0.86,NoPrecip,154.0,January,Monday,17
632,-8.15,0.86,NoPrecip,150.0,January,Monday,18
633,-8.15,0.86,NoPrecip,134.0,January,Monday,18
634,-9.72,0.83,NoPrecip,137.0,January,Monday,19
635,-9.72,0.83,NoPrecip,133.0,January,Monday,19
636,-11.56,0.77,NoPrecip,117.0,January,Monday,20
637,-11.56,0.77,NoPrecip,143.0,January,Monday,20
638,-11.81,0.8,NoPrecip,141.0,January,Monday,21
639,-11.81,0.8,NoPrecip,127.0,January,Monday,21
640,-18.76,0.84,NoPrecip,25.0,January,Tuesday,6
641,-18.76,0.84,NoPrecip,46.0,January,Tuesday,6
642,-18.63,0.78,NoPrecip,69.0,January,Tuesday,7
643,-20.44,0.78,NoPrecip,87.0,January,Tuesday,8
644,-20.44,0.78,NoPrecip,68.0,January,Tuesday,8
645,-20.44,0.78,NoPrecip,86.0,January,Tuesday,8
646,-18.02,0.72,NoPrecip,89.0,January,Tuesday,9
647,-17.8,0.72,NoPrecip,111.0,January,Tuesday,10
648,-17.8,0.72,NoPrecip,123.0,January,Tuesday,10
649,-17.8,0.72,NoPrecip,122.0,January,Tuesday,10
650,-17.47,0.76,NoPrecip,117.0,January,Tuesday,11
651,-15.83,0.76,NoPrecip,133.0,January,Tuesday,12
652,-15.83,0.76,NoPrecip,140.0,January,Tuesday,12
653,-14.46,0.73,NoPrecip,124.0,January,Tuesday,13
654,-14.46,0.73,NoPrecip,110.0,January,Tuesday,13
655,-15.12,0.81,NoPrecip,109.0,January,Tuesday,14
656,-15.12,0.81,NoPrecip,104.0,January,Tuesday,14
657,-14.9,0.79,NoPrecip,109.0,January,Tuesday,15
658,-14.9,0.79,NoPrecip,127.0,January,Tuesday,15
659,-14.9,0.79,NoPrecip,142.0,January,Tuesday,15
660,-13.84,0.72,NoPrecip,144.0,January,Tuesday,16
661,-13.84,0.72,NoPrecip,153.0,January,Tuesday,16
662,-13.45,0.72,NoPrecip,161.0,January,Tuesday,17
663,-13.45,0.72,NoPrecip,165.0,January,Tuesday,17
664,-11.99,0.79,NoPrecip,141.0,January,Tuesday,18
665,-9.99,0.85,NoPrecip,129.0,January,Tuesday,20
666,-9.99,0.79,NoPrecip,138.0,January,Tuesday,21
667,-9.99,0.79,NoPrecip,160.0,January,Tuesday,21
668,-13.11,0.85,NoPrecip,45.0,January,Wednesday,6
669,-11.7,0.79,NoPrecip,68.0,January,Wednesday,7
670,-11.78,0.85,NoPrecip,74.0,January,Wednesday,8
671,-11.78,0.85,NoPrecip,90.0,January,Wednesday,8
672,-11.78,0.85,NoPrecip,70.0,January,Wednesday,8
673,-10.99,0.79,NoPrecip,55.0,January,Wednesday,9
674,-10.99,0.79,NoPrecip,122.0,January,Wednesday,9
675,-10.31,0.76,NoPrecip,112.0,January,Wednesday,10
676,-10.31,0.76,NoPrecip,119.0,January,Wednesday,10
677,-9.92,0.79,NoPrecip,123.0,January,Wednesday,11
678,-9.92,0.79,NoPrecip,127.0,January,Wednesday,11
679,-8.79,0.74,NoPrecip,120.0,January,Wednesday,12
680,-6.87,0.69,NoPrecip,116.0,January,Wednesday,13
681,-6.87,0.69,NoPrecip,138.0,January,Wednesday,13
682,-5.08,0.64,NoPrecip,121.0,January,Wednesday,14
683,-5.08,0.64,NoPrecip,112.0,January,Wednesday,14
684,-5.08,0.64,NoPrecip,114.0,January,Wednesday,14
685,-4.57,0.64,NoPrecip,131.0,January,Wednesday,15
686,-2.54,0.64,NoPrecip,135.0,January,Wednesday,16
687,-2.54,0.64,NoPrecip,121.0,January,Wednesday,16
688,-2.54,0.64,NoPrecip,144.0,January,Wednesday,16
689,-2.89,0.7,NoPrecip,130.0,January,Wednesday,17
690,-2.89,0.7,NoPrecip,117.0,January,Wednesday,17
691,-1.71,0.72,NoPrecip,112.0,January,Wednesday,18
692,-2.52,0.74,NoPrecip,109.0,January,Wednesday,19
693,-2.52,0.74,NoPrecip,111.0,January,Wednesday,19
694,-1.95,0.71,NoPrecip,117.0,January,Wednesday,20
695,-1.95,0.71,NoPrecip,104.0,January,Wednesday,20
696,-1.65,0.69,NoPrecip,168.0,January,Wednesday,21
697,-1.65,0.69,NoPrecip,148.0,January,Wednesday,21
698,-0.46,0.72,NoPrecip,148.0,January,Wednesday,22
699,-2.63,0.82,NoPrecip,20.0,February,Thursday,6
700,-2.63,0.82,NoPrecip,41.0,February,Thursday,6
701,-1.7,0.8,NoPrecip,48.0,February,Thursday,7
702,-1.0,0.86,NoPrecip,70.0,February,Thursday,8
703,-1.0,0.86,NoPrecip,98.0,February,Thursday,8
704,-2.72,0.82,NoPrecip,88.0,February,Thursday,9
705,-2.72,0.82,NoPrecip,133.0,February,Thursday,9
706,-0.02,0.75,NoPrecip,109.0,February,Thursday,10
707,-3.21,0.69,NoPrecip,102.0,February,Thursday,11
708,-3.21,0.69,NoPrecip,112.0,February,Thursday,11
709,-1.03,0.69,NoPrecip,118.0,February,Thursday,12
710,-1.03,0.69,NoPrecip,136.0,February,Thursday,12
711,-1.03,0.69,NoPrecip,122.0,February,Thursday,12
712,-0.74,0.72,NoPrecip,120.0,February,Thursday,13
713,-6.63,0.79,NoPrecip,105.0,February,Thursday,14
714,-6.63,0.79,NoPrecip,108.0,February,Thursday,14
715,-6.63,0.79,NoPrecip,107.0,February,Thursday,14
716,-8.02,0.77,NoPrecip,98.0,February,Thursday,15
717,-9.02,0.78,NoPrecip,115.0,February,Thursday,16
718,-9.02,0.78,NoPrecip,126.0,February,Thursday,16
719,-12.46,0.78,NoPrecip,121.0,February,Thursday,17
720,-12.46,0.78,NoPrecip,122.0,February,Thursday,17
721,-12.46,0.78,NoPrecip,113.0,February,Thursday,17
722,-11.31,0.78,NoPrecip,115.0,February,Thursday,18
723,-13.25,0.79,NoPrecip,120.0,February,Thursday,19
724,-13.25,0.79,NoPrecip,120.0,February,Thursday,19
725,-16.64,0.67,NoPrecip,94.0,February,Thursday,21
726,-16.14,0.78,NoPrecip,16.0,February,Friday,6
727,-16.09,0.78,NoPrecip,50.0,February,Friday,7
728,-16.09,0.78,NoPrecip,62.0,February,Friday,7
729,-19.24,0.78,NoPrecip,68.0,February,Friday,8
730,-16.43,0.78,NoPrecip,81.0,February,Friday,11
731,-17.25,0.72,NoPrecip,82.0,February,Friday,12
732,-17.25,0.72,NoPrecip,104.0,February,Friday,12
733,-16.08,0.68,NoPrecip,126.0,February,Friday,13
734,-16.08,0.68,NoPrecip,109.0,February,Friday,13
735,-15.9,0.67,NoPrecip,116.0,February,Friday,14
736,-14.66,0.67,NoPrecip,121.0,February,Friday,15
737,-14.28,0.69,NoPrecip,85.0,February,Friday,16
738,-9.76,0.71,NoPrecip,103.0,February,Friday,17
739,-14.79,0.75,NoPrecip,99.0,February,Friday,19
740,-13.57,0.71,NoPrecip,69.0,February,Saturday,9
741,-12.24,0.82,NoPrecip,121.0,February,Saturday,10
742,-10.93,0.73,NoPrecip,121.0,February,Saturday,11
743,-10.93,0.73,NoPrecip,100.0,February,Saturday,11
744,-10.79,0.79,NoPrecip,98.0,February,Saturday,12
745,-10.79,0.79,NoPrecip,117.0,February,Saturday,12
746,-9.55,0.79,NoPrecip,109.0,February,Saturday,13
747,-9.55,0.79,NoPrecip,103.0,February,Saturday,13
748,-9.55,0.79,NoPrecip,95.0,February,Saturday,13
749,-8.78,0.75,NoPrecip,112.0,February,Saturday,14
750,-9.44,0.79,NoPrecip,118.0,February,Saturday,15
751,-9.44,0.79,NoPrecip,109.0,February,Saturday,15
752,-9.04,0.86,NoPrecip,98.0,February,Saturday,17
753,-9.04,0.86,NoPrecip,113.0,February,Saturday,17
754,-9.04,0.86,NoPrecip,110.0,February,Saturday,17
755,-9.94,0.93,NoPrecip,111.0,February,Saturday,18
756,-9.94,0.93,NoPrecip,107.0,February,Saturday,18
757,-2.8,0.89,NoPrecip,38.0,February,Sunday,9
758,-2.79,0.93,NoPrecip,63.0,February,Sunday,10
759,-2.4,0.93,NoPrecip,88.0,February,Sunday,11
760,-0.55,0.86,NoPrecip,84.0,February,Sunday,12
761,-0.55,0.86,NoPrecip,82.0,February,Sunday,12
762,-0.55,0.86,NoPrecip,58.0,February,Sunday,12
763,-1.26,0.86,NoPrecip,64.0,February,Sunday,13
764,-2.33,0.88,NoPrecip,46.0,February,Sunday,14
765,-2.33,0.88,NoPrecip,60.0,February,Sunday,14
766,0.03,0.86,NoPrecip,57.0,February,Sunday,15
767,0.03,0.86,NoPrecip,75.0,February,Sunday,15
768,-2.54,0.86,NoPrecip,64.0,February,Sunday,16
769,-2.54,0.86,NoPrecip,68.0,February,Sunday,16
770,-6.77,0.93,snow,79.0,February,Sunday,17
771,-6.77,0.93,snow,73.0,February,Sunday,17
772,-10.43,0.87,NoPrecip,71.0,February,Sunday,18
773,-12.56,0.83,NoPrecip,46.0,February,Sunday,19
774,-17.83,0.79,NoPrecip,32.0,February,Monday,6
775,-17.83,0.79,NoPrecip,60.0,February,Monday,6
776,-18.05,0.72,NoPrecip,78.0,February,Monday,8
777,-18.05,0.72,NoPrecip,61.0,February,Monday,8
778,-21.04,0.78,NoPrecip,74.0,February,Monday,9
779,-21.04,0.78,NoPrecip,104.0,February,Monday,9
780,-14.72,0.73,NoPrecip,105.0,February,Monday,11
781,-14.76,0.59,NoPrecip,114.0,February,Monday,12
782,-14.76,0.59,NoPrecip,122.0,February,Monday,12
783,-14.76,0.59,NoPrecip,133.0,February,Monday,12
784,-14.45,0.73,NoPrecip,148.0,February,Monday,13
785,-12.91,0.69,NoPrecip,132.0,February,Monday,15
786,-13.76,0.75,NoPrecip,136.0,February,Monday,16
787,-13.76,0.75,NoPrecip,150.0,February,Monday,16
788,-14.92,0.75,NoPrecip,154.0,February,Monday,18
789,-14.28,0.76,NoPrecip,134.0,February,Monday,19
790,-14.28,0.76,NoPrecip,140.0,February,Monday,19
791,-14.28,0.76,NoPrecip,143.0,February,Monday,19
792,-14.82,0.74,NoPrecip,152.0,February,Monday,20
793,-14.82,0.74,NoPrecip,137.0,February,Monday,20
794,-13.69,0.76,NoPrecip,145.0,February,Monday,21
795,-14.31,0.76,NoPrecip,165.0,February,Monday,22
796,-14.31,0.76,NoPrecip,148.0,February,Monday,22
797,-10.99,0.85,NoPrecip,20.0,February,Tuesday,6
798,-10.99,0.85,NoPrecip,58.0,February,Tuesday,7
799,-10.99,0.85,NoPrecip,76.0,February,Tuesday,7
800,-10.99,0.85,NoPrecip,82.0,February,Tuesday,7
801,-10.99,0.85,NoPrecip,81.0,February,Tuesday,8
802,-10.99,0.85,NoPrecip,89.0,February,Tuesday,8
803,-13.12,0.8,NoPrecip,85.0,February,Tuesday,9
804,-12.71,0.8,NoPrecip,94.0,February,Tuesday,10
805,-12.71,0.8,NoPrecip,103.0,February,Tuesday,10
806,-14.92,0.82,NoPrecip,112.0,February,Tuesday,11
807,-14.92,0.82,NoPrecip,115.0,February,Tuesday,11
808,-11.9,0.74,NoPrecip,96.0,February,Tuesday,12
809,-11.9,0.74,NoPrecip,101.0,February,Tuesday,12
810,-11.01,0.72,NoPrecip,97.0,February,Tuesday,13
811,-11.01,0.72,NoPrecip,112.0,February,Tuesday,13
812,-9.31,0.7,NoPrecip,105.0,February,Tuesday,14
813,-9.31,0.7,NoPrecip,95.0,February,Tuesday,14
814,-9.31,0.7,NoPrecip,104.0,February,Tuesday,14
815,-12.17,0.75,NoPrecip,102.0,February,Tuesday,15
816,-11.18,0.71,NoPrecip,104.0,February,Tuesday,16
817,-11.18,0.71,NoPrecip,123.0,February,Tuesday,16
818,-10.57,0.71,NoPrecip,153.0,February,Tuesday,17
819,-10.57,0.71,NoPrecip,179.0,February,Tuesday,17
820,-12.08,0.7,NoPrecip,155.0,February,Tuesday,18
821,-11.14,0.77,NoPrecip,127.0,February,Tuesday,19
822,-11.14,0.77,NoPrecip,104.0,February,Tuesday,19
823,-12.0,0.79,NoPrecip,102.0,February,Tuesday,20
824,-12.0,0.79,NoPrecip,98.0,February,Tuesday,20
825,-13.0,0.78,NoPrecip,108.0,February,Tuesday,21
826,-13.0,0.78,NoPrecip,152.0,February,Tuesday,21
827,-14.0,0.78,NoPrecip,118.0,February,Tuesday,22
828,-13.58,0.82,NoPrecip,27.0,February,Wednesday,6
829,-10.11,0.79,NoPrecip,55.0,February,Wednesday,7
830,-10.11,0.79,NoPrecip,66.0,February,Wednesday,7
831,-10.11,0.79,NoPrecip,66.0,February,Wednesday,7
832,-9.99,0.85,NoPrecip,59.0,February,Wednesday,8
833,-9.99,0.85,NoPrecip,69.0,February,Wednesday,8
834,-9.58,0.83,NoPrecip,78.0,February,Wednesday,9
835,-9.58,0.83,NoPrecip,90.0,February,Wednesday,9
836,-12.81,0.85,NoPrecip,93.0,February,Wednesday,10
837,-12.81,0.85,NoPrecip,92.0,February,Wednesday,10
838,-11.58,0.78,NoPrecip,104.0,February,Wednesday,11
839,-11.58,0.78,NoPrecip,133.0,February,Wednesday,11
840,-10.92,0.82,NoPrecip,140.0,February,Wednesday,12
841,-11.03,0.82,NoPrecip,127.0,February,Wednesday,13
842,-12.57,0.79,NoPrecip,96.0,February,Wednesday,14
843,-12.57,0.79,NoPrecip,98.0,February,Wednesday,14
844,-11.97,0.78,NoPrecip,97.0,February,Wednesday,15
845,-12.11,0.76,NoPrecip,103.0,February,Wednesday,16
846,-12.11,0.76,NoPrecip,134.0,February,Wednesday,16
847,-12.52,0.77,NoPrecip,110.0,February,Wednesday,17
848,-15.36,0.79,NoPrecip,111.0,February,Wednesday,18
849,-16.77,0.82,NoPrecip,110.0,February,Wednesday,21
850,-20.97,0.89,NoPrecip,38.0,February,Thursday,7
851,-20.97,0.89,NoPrecip,61.0,February,Thursday,7
852,-18.42,0.81,NoPrecip,86.0,February,Thursday,8
853,-18.42,0.81,NoPrecip,81.0,February,Thursday,8
854,-14.45,0.82,NoPrecip,68.0,February,Thursday,9
855,-14.45,0.82,NoPrecip,93.0,February,Thursday,9
856,-11.98,0.85,NoPrecip,79.0,February,Thursday,10
857,-14.1,0.78,NoPrecip,104.0,February,Thursday,11
858,-14.1,0.78,NoPrecip,107.0,February,Thursday,11
859,-8.97,0.71,NoPrecip,99.0,February,Thursday,12
860,-13.46,0.75,NoPrecip,124.0,February,Thursday,13
861,-12.63,0.75,NoPrecip,93.0,February,Thursday,14
862,-12.63,0.75,NoPrecip,88.0,February,Thursday,14
863,-11.53,0.72,NoPrecip,92.0,February,Thursday,15
864,-11.07,0.71,NoPrecip,90.0,February,Thursday,16
865,-12.05,0.73,NoPrecip,132.0,February,Thursday,17
866,-11.88,0.83,NoPrecip,99.0,February,Thursday,18
867,-13.2,0.79,NoPrecip,123.0,February,Thursday,19
868,-13.2,0.79,NoPrecip,115.0,February,Thursday,19
869,-13.06,0.79,NoPrecip,115.0,February,Thursday,20
870,-10.99,0.85,NoPrecip,16.0,February,Friday,6
871,-10.99,0.85,NoPrecip,40.0,February,Friday,7
872,-10.79,0.84,NoPrecip,53.0,February,Friday,8
873,-10.79,0.84,NoPrecip,70.0,February,Friday,8
874,-10.79,0.84,NoPrecip,71.0,February,Friday,8
875,-9.67,0.77,NoPrecip,66.0,February,Friday,9
876,-9.67,0.77,NoPrecip,84.0,February,Friday,9
877,-11.91,0.85,NoPrecip,75.0,February,Friday,10
878,-11.91,0.85,NoPrecip,93.0,February,Friday,10
879,-7.98,0.88,NoPrecip,92.0,February,Friday,11
880,-7.98,0.88,NoPrecip,120.0,February,Friday,11
881,-10.59,0.83,NoPrecip,120.0,February,Friday,12
882,-10.75,0.89,NoPrecip,122.0,February,Friday,13
883,-10.75,0.89,NoPrecip,130.0,February,Friday,13
884,-10.12,0.91,NoPrecip,108.0,February,Friday,14
885,-11.04,0.86,NoPrecip,104.0,February,Friday,15
886,-11.04,0.86,NoPrecip,100.0,February,Friday,15
887,-9.77,0.86,NoPrecip,110.0,February,Friday,16
888,-9.44,0.92,NoPrecip,119.0,February,Friday,17
889,-9.44,0.92,NoPrecip,145.0,February,Friday,17
890,-9.44,0.92,NoPrecip,148.0,February,Friday,17
891,-10.12,0.86,NoPrecip,138.0,February,Friday,18
892,-10.12,0.86,NoPrecip,108.0,February,Friday,18
893,-5.98,0.86,NoPrecip,49.0,February,Saturday,9
894,-4.98,0.79,NoPrecip,95.0,February,Saturday,10
895,-4.98,0.79,NoPrecip,103.0,February,Saturday,10
896,-4.98,0.79,NoPrecip,127.0,February,Saturday,11
897,-4.98,0.79,NoPrecip,111.0,February,Saturday,11
898,-4.98,0.86,NoPrecip,117.0,February,Saturday,12
899,-4.98,0.86,NoPrecip,94.0,February,Saturday,12
900,-6.43,0.81,NoPrecip,101.0,February,Saturday,13
901,-6.43,0.81,NoPrecip,121.0,February,Saturday,13
902,-6.43,0.81,NoPrecip,76.0,February,Saturday,13
903,-8.01,0.86,NoPrecip,79.0,February,Saturday,14
904,-8.01,0.86,NoPrecip,90.0,February,Saturday,14
905,-7.84,0.86,NoPrecip,102.0,February,Saturday,15
906,-7.73,0.86,NoPrecip,108.0,February,Saturday,16
