apparentTemperature,humidity,precipType,wr,month,week_day,time
-1.0,0.59,NoPrecip,125.0,March,Monday,14
-1.11,0.57,NoPrecip,116.0,March,Monday,15
-1.11,0.57,NoPrecip,122.0,March,Monday,15
-3.05,0.66,NoPrecip,156.0,March,Monday,16
-3.05,0.66,NoPrecip,135.0,March,Monday,16
-2.7,0.67,NoPrecip,137.0,March,Monday,17
-3.79,0.69,NoPrecip,148.0,March,Monday,18
-3.79,0.69,NoPrecip,129.0,March,Monday,18
-4.38,0.74,NoPrecip,124.0,March,Monday,19
-4.38,0.74,NoPrecip,137.0,March,Monday,19
-4.32,0.76,NoPrecip,136.0,March,Monday,20
-4.32,0.76,NoPrecip,152.0,March,Monday,20
-4.32,0.76,NoPrecip,125.0,March,Monday,20
-6.66,0.86,NoPrecip,136.0,March,Monday,21
-6.66,0.86,NoPrecip,121.0,March,Monday,21
-3.97,0.93,NoPrecip,21.0,March,Tuesday,6
-3.97,0.93,NoPrecip,41.0,March,Tuesday,7
-3.97,0.93,NoPrecip,53.0,March,Tuesday,7
-2.97,0.86,NoPrecip,70.0,March,Tuesday,8
-2.97,0.86,NoPrecip,71.0,March,Tuesday,8
-2.97,0.86,NoPrecip,58.0,March,Tuesday,9
-2.97,0.86,NoPrecip,67.0,March,Tuesday,9
-2.97,0.86,NoPrecip,96.0,March,Tuesday,9
-3.98,0.86,NoPrecip,100.0,March,Tuesday,10
-4.12,0.82,NoPrecip,94.0,March,Tuesday,11
-4.12,0.82,NoPrecip,105.0,March,Tuesday,11
-2.64,0.69,NoPrecip,110.0,March,Tuesday,12
-2.64,0.69,NoPrecip,97.0,March,Tuesday,12
-2.74,0.63,NoPrecip,90.0,March,Tuesday,13
-4.86,0.69,NoPrecip,96.0,March,Tuesday,14
-4.86,0.69,NoPrecip,87.0,March,Tuesday,14
-4.86,0.69,NoPrecip,107.0,March,Tuesday,14
-2.98,0.64,NoPrecip,98.0,March,Tuesday,15
-2.98,0.64,NoPrecip,108.0,March,Tuesday,15
-3.27,0.69,NoPrecip,109.0,March,Tuesday,16
-3.13,0.68,NoPrecip,119.0,March,Tuesday,17
-3.13,0.68,NoPrecip,106.0,March,Tuesday,17
-5.19,0.69,NoPrecip,112.0,March,Tuesday,18
-6.38,0.75,NoPrecip,114.0,March,Tuesday,19
-6.77,0.8,NoPrecip,128.0,March,Tuesday,20
-6.77,0.8,NoPrecip,131.0,March,Tuesday,20
-7.4,0.82,NoPrecip,128.0,March,Tuesday,21
-7.28,0.86,NoPrecip,121.0,March,Tuesday,22
-8.11,0.86,NoPrecip,30.0,March,Wednesday,6
-8.99,0.79,NoPrecip,49.0,March,Wednesday,7
-8.99,0.79,NoPrecip,52.0,March,Wednesday,7
-8.89,0.79,NoPrecip,57.0,March,Wednesday,8
-8.89,0.79,NoPrecip,55.0,March,Wednesday,8
-8.8,0.79,NoPrecip,60.0,March,Wednesday,9
-8.8,0.79,NoPrecip,66.0,March,Wednesday,9
-8.8,0.79,NoPrecip,66.0,March,Wednesday,9
-9.38,0.86,NoPrecip,100.0,March,Wednesday,10
-9.38,0.86,NoPrecip,96.0,March,Wednesday,10
-9.46,0.86,NoPrecip,108.0,March,Wednesday,11
-9.46,0.86,NoPrecip,111.0,March,Wednesday,11
-9.33,0.79,NoPrecip,106.0,March,Wednesday,12
-8.83,0.76,NoPrecip,141.0,March,Wednesday,13
-8.83,0.76,NoPrecip,127.0,March,Wednesday,13
-8.66,0.68,NoPrecip,97.0,March,Wednesday,14
-8.66,0.68,NoPrecip,70.0,March,Wednesday,14
-8.66,0.68,NoPrecip,91.0,March,Wednesday,14
-7.93,0.67,NoPrecip,102.0,March,Wednesday,15
-9.83,0.68,NoPrecip,103.0,March,Wednesday,16
-9.83,0.68,NoPrecip,108.0,March,Wednesday,16
-9.34,0.68,NoPrecip,111.0,March,Wednesday,17
-7.09,0.63,NoPrecip,110.0,March,Wednesday,18
-7.09,0.63,NoPrecip,107.0,March,Wednesday,18
-7.48,0.72,NoPrecip,103.0,March,Wednesday,19
-3.97,0.73,NoPrecip,89.0,March,Wednesday,20
-4.98,0.73,NoPrecip,89.0,March,Wednesday,21
-4.98,0.73,NoPrecip,101.0,March,Wednesday,21
-3.33,0.76,NoPrecip,13.0,March,Thursday,6
-3.97,0.86,NoPrecip,35.0,March,Thursday,7
-3.97,0.86,NoPrecip,50.0,March,Thursday,7
-3.66,0.78,NoPrecip,52.0,March,Thursday,8
-3.66,0.78,NoPrecip,54.0,March,Thursday,8
-1.98,0.69,NoPrecip,63.0,March,Thursday,9
-1.98,0.69,NoPrecip,42.0,March,Thursday,9
-1.98,0.69,NoPrecip,70.0,March,Thursday,9
-4.17,0.76,NoPrecip,69.0,March,Thursday,10
-4.17,0.76,NoPrecip,100.0,March,Thursday,10
-2.63,0.69,NoPrecip,102.0,March,Thursday,11
-2.63,0.69,NoPrecip,99.0,March,Thursday,11
-2.76,0.74,NoPrecip,107.0,March,Thursday,12
-3.3,0.8,NoPrecip,99.0,March,Thursday,13
-3.3,0.8,NoPrecip,78.0,March,Thursday,13
-5.06,0.86,NoPrecip,72.0,March,Thursday,14
-5.06,0.86,NoPrecip,92.0,March,Thursday,14
-5.06,0.86,NoPrecip,99.0,March,Thursday,14
-6.82,0.8,NoPrecip,81.0,March,Thursday,15
-6.82,0.8,NoPrecip,84.0,March,Thursday,15
-4.0,0.73,NoPrecip,95.0,March,Thursday,16
-3.48,0.74,NoPrecip,105.0,March,Thursday,17
-4.82,0.8,NoPrecip,122.0,March,Thursday,18
-4.82,0.8,NoPrecip,114.0,March,Thursday,18
-5.58,0.78,NoPrecip,116.0,March,Thursday,19
-5.58,0.78,NoPrecip,98.0,March,Thursday,19
-6.87,0.8,NoPrecip,97.0,March,Thursday,20
-10.66,0.79,NoPrecip,25.0,March,Friday,6
-10.66,0.79,NoPrecip,31.0,March,Friday,6
-11.85,0.73,NoPrecip,44.0,March,Friday,7
-10.91,0.73,NoPrecip,58.0,March,Friday,8
-10.91,0.73,NoPrecip,43.0,March,Friday,8
-10.72,0.73,NoPrecip,54.0,March,Friday,9
-10.72,0.73,NoPrecip,67.0,March,Friday,9
-12.86,0.73,NoPrecip,79.0,March,Friday,10
-11.28,0.73,NoPrecip,93.0,March,Friday,11
-11.28,0.73,NoPrecip,109.0,March,Friday,11
-10.0,0.68,NoPrecip,91.0,March,Friday,12
-10.0,0.68,NoPrecip,98.0,March,Friday,12
-9.78,0.68,NoPrecip,105.0,March,Friday,13
-9.78,0.68,NoPrecip,97.0,March,Friday,13
-9.78,0.68,NoPrecip,107.0,March,Friday,13
-8.66,0.67,NoPrecip,111.0,March,Friday,14
-8.09,0.66,NoPrecip,118.0,March,Friday,15
-8.09,0.66,NoPrecip,115.0,March,Friday,15
-8.79,0.68,NoPrecip,136.0,March,Friday,16
-8.79,0.68,NoPrecip,143.0,March,Friday,16
-8.79,0.68,NoPrecip,129.0,March,Friday,16
-9.61,0.68,NoPrecip,124.0,March,Friday,17
-10.61,0.68,NoPrecip,127.0,March,Friday,18
-9.45,0.6,NoPrecip,97.0,March,Friday,19
-3.69,0.65,NoPrecip,49.0,March,Saturday,10
-3.69,0.65,NoPrecip,53.0,March,Saturday,10
-2.25,0.59,NoPrecip,62.0,March,Saturday,11
-2.25,0.59,NoPrecip,52.0,March,Saturday,11
-2.25,0.59,NoPrecip,78.0,March,Saturday,11
-2.13,0.6,NoPrecip,70.0,March,Saturday,12
-0.82,0.55,NoPrecip,76.0,March,Saturday,14
-0.82,0.55,NoPrecip,77.0,March,Saturday,14
0.62,0.51,NoPrecip,83.0,March,Saturday,17
-1.98,0.74,NoPrecip,33.0,March,Sunday,9
-1.98,0.74,NoPrecip,42.0,March,Sunday,9
-1.2,0.51,NoPrecip,47.0,March,Sunday,10
0.74,0.52,NoPrecip,49.0,March,Sunday,11
0.74,0.52,NoPrecip,46.0,March,Sunday,11
4.52,0.45,NoPrecip,53.0,March,Sunday,12
4.52,0.45,NoPrecip,64.0,March,Sunday,12
5.08,0.44,NoPrecip,71.0,March,Sunday,13
5.08,0.44,NoPrecip,57.0,March,Sunday,13
4.7,0.45,NoPrecip,63.0,March,Sunday,14
4.7,0.45,NoPrecip,69.0,March,Sunday,14
4.64,0.49,NoPrecip,76.0,March,Sunday,15
4.6,0.45,NoPrecip,66.0,March,Sunday,16
4.02,0.45,NoPrecip,47.0,March,Sunday,17
2.12,0.45,NoPrecip,74.0,March,Sunday,18
0.54,0.6,NoPrecip,69.0,March,Sunday,20
1.0,0.64,NoPrecip,67.0,March,Sunday,21
-2.03,0.62,NoPrecip,63.0,March,Sunday,22
-2.03,0.62,NoPrecip,43.0,March,Sunday,22
-4.71,0.54,NoPrecip,29.0,March,Monday,6
-4.24,0.5,NoPrecip,47.0,March,Monday,7
-4.24,0.5,NoPrecip,58.0,March,Monday,7
-5.54,0.5,NoPrecip,46.0,March,Monday,8
-5.54,0.5,NoPrecip,34.0,March,Monday,8
-5.54,0.5,NoPrecip,53.0,March,Monday,8
-6.41,0.46,NoPrecip,67.0,March,Monday,9
-6.41,0.46,NoPrecip,79.0,March,Monday,9
-5.15,0.43,NoPrecip,82.0,March,Monday,10
-5.26,0.43,NoPrecip,92.0,March,Monday,11
-5.26,0.43,NoPrecip,66.0,March,Monday,11
-5.26,0.43,NoPrecip,76.0,March,Monday,11
-4.39,0.43,NoPrecip,94.0,March,Monday,12
-4.39,0.43,NoPrecip,93.0,March,Monday,12
-3.21,0.43,NoPrecip,115.0,March,Monday,13
-2.54,0.4,NoPrecip,121.0,March,Monday,14
-2.54,0.4,NoPrecip,113.0,March,Monday,14
-1.5,0.4,NoPrecip,121.0,March,Monday,15
-1.5,0.4,NoPrecip,125.0,March,Monday,15
-2.91,0.47,NoPrecip,108.0,March,Monday,20
-2.91,0.47,NoPrecip,138.0,March,Monday,20
-1.82,0.5,NoPrecip,165.0,March,Monday,21
-10.64,0.68,NoPrecip,18.0,March,Tuesday,6
-12.46,0.68,NoPrecip,43.0,March,Tuesday,7
-12.46,0.68,NoPrecip,68.0,March,Tuesday,7
-12.46,0.68,NoPrecip,72.0,March,Tuesday,7
-9.43,0.68,NoPrecip,44.0,March,Tuesday,8
-9.43,0.68,NoPrecip,60.0,March,Tuesday,8
-8.57,0.68,NoPrecip,66.0,March,Tuesday,9
-8.57,0.68,NoPrecip,78.0,March,Tuesday,9
-6.8,0.63,NoPrecip,80.0,March,Tuesday,10
-6.8,0.63,NoPrecip,78.0,March,Tuesday,10
-6.06,0.59,NoPrecip,95.0,March,Tuesday,11
-4.49,0.59,NoPrecip,98.0,March,Tuesday,12
-4.49,0.59,NoPrecip,113.0,March,Tuesday,12
-3.14,0.51,NoPrecip,140.0,March,Tuesday,13
-1.76,0.48,NoPrecip,106.0,March,Tuesday,14
-1.76,0.48,NoPrecip,132.0,March,Tuesday,14
-1.93,0.48,NoPrecip,107.0,March,Tuesday,15
-1.93,0.48,NoPrecip,91.0,March,Tuesday,15
-3.24,0.4,NoPrecip,100.0,March,Tuesday,18
-5.24,0.44,NoPrecip,122.0,March,Tuesday,21
-6.97,0.54,NoPrecip,35.0,March,Wednesday,6
-7.86,0.54,NoPrecip,49.0,March,Wednesday,7
-7.82,0.54,NoPrecip,67.0,March,Wednesday,8
-7.82,0.54,NoPrecip,71.0,March,Wednesday,8
-7.48,0.5,NoPrecip,81.0,March,Wednesday,9
-7.48,0.5,NoPrecip,78.0,March,Wednesday,9
-7.48,0.5,NoPrecip,87.0,March,Wednesday,9
-7.25,0.54,NoPrecip,91.0,March,Wednesday,10
-4.83,0.52,NoPrecip,83.0,March,Wednesday,11
-4.83,0.52,NoPrecip,92.0,March,Wednesday,11
-3.61,0.49,NoPrecip,106.0,March,Wednesday,12
-4.03,0.47,NoPrecip,114.0,March,Wednesday,13
-4.03,0.47,NoPrecip,109.0,March,Wednesday,13
-0.35,0.44,NoPrecip,119.0,March,Wednesday,14
0.45,0.42,NoPrecip,125.0,March,Wednesday,15
1.72,0.39,NoPrecip,139.0,March,Wednesday,16
1.72,0.39,NoPrecip,126.0,March,Wednesday,16
1.72,0.39,NoPrecip,153.0,March,Wednesday,16
2.11,0.44,NoPrecip,129.0,March,Wednesday,17
0.35,0.47,NoPrecip,109.0,March,Wednesday,18
0.35,0.47,NoPrecip,125.0,March,Wednesday,18
0.61,0.5,NoPrecip,114.0,March,Wednesday,19
-2.66,0.59,NoPrecip,111.0,March,Wednesday,20
-2.66,0.59,NoPrecip,121.0,March,Wednesday,20
-2.66,0.59,NoPrecip,119.0,March,Wednesday,20
-3.37,0.59,NoPrecip,101.0,March,Wednesday,21
-3.37,0.59,NoPrecip,124.0,March,Wednesday,21
-7.17,0.71,NoPrecip,36.0,March,Thursday,7
-7.17,0.71,NoPrecip,49.0,March,Thursday,7
-6.95,0.71,NoPrecip,68.0,March,Thursday,8
-5.91,0.68,NoPrecip,77.0,March,Thursday,9
-5.91,0.68,NoPrecip,70.0,March,Thursday,9
-5.91,0.68,NoPrecip,77.0,March,Thursday,9
-4.68,0.61,NoPrecip,75.0,March,Thursday,10
-4.68,0.61,NoPrecip,93.0,March,Thursday,10
-3.35,0.58,NoPrecip,110.0,March,Thursday,11
-3.35,0.58,NoPrecip,124.0,March,Thursday,11
-2.75,0.52,NoPrecip,100.0,March,Thursday,12
-2.75,0.52,NoPrecip,109.0,March,Thursday,12
-0.98,0.51,NoPrecip,100.0,March,Thursday,13
-0.98,0.51,NoPrecip,127.0,March,Thursday,13
-1.75,0.51,NoPrecip,108.0,March,Thursday,14
-1.75,0.51,NoPrecip,105.0,March,Thursday,14
-1.66,0.55,NoPrecip,103.0,March,Thursday,15
-0.62,0.55,NoPrecip,118.0,March,Thursday,16
-0.62,0.55,NoPrecip,121.0,March,Thursday,16
-1.14,0.61,NoPrecip,97.0,March,Thursday,17
-1.14,0.61,NoPrecip,102.0,March,Thursday,17
-3.71,0.6,NoPrecip,103.0,March,Thursday,18
-3.71,0.6,NoPrecip,79.0,March,Thursday,18
-3.41,0.6,NoPrecip,86.0,March,Thursday,19
-4.98,0.86,NoPrecip,18.0,March,Friday,6
-4.98,0.86,NoPrecip,33.0,March,Friday,7
-4.98,0.86,NoPrecip,57.0,March,Friday,7
-3.61,0.9,NoPrecip,58.0,March,Friday,8
-3.61,0.9,NoPrecip,58.0,March,Friday,8
-1.98,0.86,NoPrecip,76.0,March,Friday,9
-1.98,0.86,NoPrecip,78.0,March,Friday,9
-3.8,0.8,NoPrecip,86.0,March,Friday,10
-3.8,0.8,NoPrecip,89.0,March,Friday,10
-2.12,0.64,NoPrecip,104.0,March,Friday,11
-1.86,0.55,NoPrecip,100.0,March,Friday,12
-1.86,0.55,NoPrecip,98.0,March,Friday,12
-1.43,0.53,NoPrecip,99.0,March,Friday,13
-1.43,0.53,NoPrecip,101.0,March,Friday,13
-2.72,0.51,NoPrecip,118.0,March,Friday,14
-2.72,0.51,NoPrecip,113.0,March,Friday,14
-2.72,0.51,NoPrecip,118.0,March,Friday,14
-1.36,0.56,NoPrecip,114.0,March,Friday,15
-1.17,0.51,NoPrecip,117.0,March,Friday,16
-1.17,0.51,NoPrecip,133.0,March,Friday,16
-1.79,0.57,NoPrecip,106.0,March,Friday,17
-1.79,0.57,NoPrecip,146.0,March,Friday,17
-1.79,0.57,NoPrecip,118.0,March,Friday,17
-1.99,0.55,NoPrecip,114.0,March,Friday,18
-7.03,0.63,NoPrecip,40.0,March,Saturday,9
-7.03,0.63,NoPrecip,50.0,March,Saturday,9
-6.24,0.66,NoPrecip,73.0,March,Saturday,10
-6.24,0.66,NoPrecip,79.0,March,Saturday,10
-3.12,0.57,NoPrecip,92.0,March,Saturday,11
-1.04,0.5,NoPrecip,89.0,March,Saturday,12
-1.09,0.44,NoPrecip,82.0,March,Saturday,13
-1.09,0.44,NoPrecip,99.0,March,Saturday,13
0.6,0.42,NoPrecip,92.0,March,Saturday,14
0.6,0.42,NoPrecip,96.0,March,Saturday,14
0.6,0.42,NoPrecip,108.0,March,Saturday,14
0.66,0.35,NoPrecip,118.0,March,Saturday,15
1.53,0.34,NoPrecip,99.0,March,Saturday,16
1.53,0.34,NoPrecip,97.0,March,Saturday,16
1.53,0.34,NoPrecip,102.0,March,Saturday,16
1.43,0.3,NoPrecip,109.0,March,Saturday,17
0.16,0.29,NoPrecip,114.0,March,Saturday,18
0.16,0.29,NoPrecip,108.0,March,Saturday,18
-2.35,0.3,NoPrecip,76.0,March,Saturday,19
-7.68,0.52,NoPrecip,48.0,March,Sunday,10
-7.68,0.52,NoPrecip,68.0,March,Sunday,10
-5.65,0.45,NoPrecip,66.0,March,Sunday,11
-5.65,0.45,NoPrecip,78.0,March,Sunday,11
-4.43,0.46,NoPrecip,92.0,March,Sunday,12
-1.96,0.44,NoPrecip,84.0,March,Sunday,13
-1.96,0.44,NoPrecip,52.0,March,Sunday,13
-1.32,0.44,NoPrecip,58.0,March,Sunday,14
-1.32,0.44,NoPrecip,65.0,March,Sunday,14
-0.3,0.44,NoPrecip,83.0,March,Sunday,15
-0.3,0.44,NoPrecip,78.0,March,Sunday,15
-0.3,0.44,NoPrecip,83.0,March,Sunday,15
-1.26,0.61,NoPrecip,93.0,March,Sunday,20
-2.43,0.64,NoPrecip,85.0,March,Sunday,21
-2.43,0.64,NoPrecip,90.0,March,Sunday,21
-3.22,0.62,NoPrecip,68.0,March,Sunday,22
-3.22,0.62,NoPrecip,57.0,March,Sunday,22
-7.48,0.74,NoPrecip,26.0,March,Monday,6
-8.37,0.8,NoPrecip,53.0,March,Monday,7
-8.37,0.8,NoPrecip,83.0,March,Monday,7
-8.37,0.8,NoPrecip,78.0,March,Monday,7
-4.49,0.64,NoPrecip,86.0,March,Monday,9
-4.49,0.64,NoPrecip,80.0,March,Monday,9
-1.0,0.52,NoPrecip,88.0,March,Monday,10
-1.0,0.52,NoPrecip,90.0,March,Monday,10
-0.19,0.45,NoPrecip,93.0,March,Monday,11
2.43,0.36,NoPrecip,80.0,March,Monday,12
2.43,0.36,NoPrecip,88.0,March,Monday,12
2.43,0.36,NoPrecip,93.0,March,Monday,12
2.43,0.36,NoPrecip,88.0,March,Monday,12
3.88,0.39,NoPrecip,131.0,March,Monday,13
3.52,0.36,NoPrecip,144.0,March,Monday,14
3.52,0.36,NoPrecip,135.0,March,Monday,14
5.48,0.37,NoPrecip,139.0,March,Monday,15
7.29,0.34,NoPrecip,144.0,March,Monday,16
7.29,0.34,NoPrecip,149.0,March,Monday,16
7.29,0.34,NoPrecip,166.0,March,Monday,16
6.99,0.4,NoPrecip,142.0,March,Monday,17
6.99,0.4,NoPrecip,156.0,March,Monday,17
5.44,0.47,NoPrecip,126.0,March,Monday,19
1.43,0.7,NoPrecip,22.0,March,Tuesday,6
-0.12,0.8,rain,48.0,March,Tuesday,7
-0.12,0.8,rain,65.0,March,Tuesday,7
-0.17,0.87,rain,77.0,March,Tuesday,8
-0.17,0.87,rain,67.0,March,Tuesday,8
-0.82,0.87,rain,76.0,March,Tuesday,9
-0.82,0.87,rain,70.0,March,Tuesday,9
-1.02,0.93,rain,77.0,March,Tuesday,10
-1.02,0.93,rain,74.0,March,Tuesday,10
-0.69,0.9,rain,85.0,March,Tuesday,11
0.13,0.93,rain,94.0,March,Tuesday,12
0.13,0.93,rain,107.0,March,Tuesday,12
0.69,0.91,rain,89.0,March,Tuesday,13
1.71,0.93,rain,101.0,March,Tuesday,14
1.71,0.93,rain,116.0,March,Tuesday,14
2.26,0.92,rain,135.0,March,Tuesday,15
2.26,0.92,rain,140.0,March,Tuesday,15
2.46,0.92,rain,131.0,March,Tuesday,16
2.46,0.92,rain,139.0,March,Tuesday,16
2.46,0.92,rain,160.0,March,Tuesday,16
3.47,1.0,rain,149.0,March,Tuesday,17
3.47,1.0,rain,171.0,March,Tuesday,17
4.36,0.93,NoPrecip,153.0,March,Tuesday,18
5.18,1.0,NoPrecip,137.0,March,Tuesday,19
5.18,1.0,NoPrecip,134.0,March,Tuesday,19
1.0,0.93,NoPrecip,27.0,March,Wednesday,6
1.0,0.93,NoPrecip,45.0,March,Wednesday,6
4.02,0.93,NoPrecip,62.0,March,Thursday,9
4.02,0.93,NoPrecip,71.0,March,Thursday,9
4.02,0.93,NoPrecip,72.0,March,Thursday,9
4.02,0.94,NoPrecip,46.0,March,Thursday,10
4.02,0.94,NoPrecip,71.0,March,Thursday,10
5.01,0.93,rain,76.0,March,Thursday,11
4.06,0.93,rain,109.0,March,Thursday,12
5.01,0.95,rain,116.0,March,Thursday,13
4.64,0.93,rain,91.0,March,Thursday,14
4.64,0.93,rain,98.0,March,Thursday,14
3.95,0.89,rain,95.0,March,Thursday,15
3.77,0.9,rain,86.0,March,Thursday,16
4.07,0.93,rain,96.0,March,Thursday,17
3.48,0.93,rain,51.0,March,Thursday,19
-3.27,0.89,NoPrecip,48.0,March,Friday,9
-3.08,0.86,NoPrecip,72.0,March,Friday,10
-1.28,0.77,NoPrecip,74.0,March,Friday,11
-1.28,0.77,NoPrecip,78.0,March,Friday,11
-0.2,0.68,NoPrecip,70.0,March,Friday,12
-0.2,0.68,NoPrecip,69.0,March,Friday,12
1.47,0.67,NoPrecip,71.0,March,Friday,13
1.56,0.67,NoPrecip,70.0,March,Friday,14
1.56,0.67,NoPrecip,72.0,March,Friday,14
0.52,0.68,NoPrecip,73.0,March,Friday,15
0.52,0.68,NoPrecip,69.0,March,Friday,15
1.44,0.61,NoPrecip,81.0,March,Friday,16
1.44,0.61,NoPrecip,75.0,March,Friday,16
-0.35,0.78,NoPrecip,31.0,March,Saturday,9
1.55,0.7,NoPrecip,37.0,March,Saturday,10
1.55,0.7,NoPrecip,50.0,March,Saturday,10
3.27,0.7,NoPrecip,53.0,March,Saturday,11
3.27,0.7,NoPrecip,61.0,March,Saturday,11
3.67,0.65,NoPrecip,64.0,March,Saturday,12
3.67,0.65,NoPrecip,59.0,March,Saturday,12
4.76,0.61,NoPrecip,50.0,March,Saturday,13
4.76,0.61,NoPrecip,49.0,March,Saturday,13
3.86,0.63,NoPrecip,58.0,March,Saturday,14
3.86,0.63,NoPrecip,64.0,March,Saturday,14
4.66,0.64,NoPrecip,63.0,March,Saturday,15
4.66,0.64,NoPrecip,65.0,March,Saturday,15
1.92,0.7,NoPrecip,71.0,March,Saturday,16
1.92,0.7,NoPrecip,79.0,March,Saturday,16
0.29,0.87,rain,72.0,March,Saturday,17
0.29,0.87,rain,68.0,March,Saturday,17
3.39,0.87,rain,79.0,March,Saturday,18
3.39,0.87,rain,81.0,March,Saturday,18
-6.18,0.58,NoPrecip,28.0,April,Sunday,9
-5.55,0.61,NoPrecip,37.0,April,Sunday,10
-6.22,0.59,NoPrecip,45.0,April,Sunday,11
-4.42,0.5,NoPrecip,39.0,April,Sunday,12
-3.68,0.51,NoPrecip,58.0,April,Sunday,13
-3.68,0.51,NoPrecip,60.0,April,Sunday,13
-4.03,0.55,NoPrecip,74.0,April,Sunday,14
-3.56,0.59,NoPrecip,76.0,April,Sunday,15
-3.56,0.59,NoPrecip,74.0,April,Sunday,15
-0.86,0.56,NoPrecip,70.0,April,Sunday,16
-3.97,0.79,NoPrecip,23.0,April,Monday,6
-3.97,0.79,NoPrecip,44.0,April,Monday,6
-3.97,0.79,NoPrecip,47.0,April,Monday,7
-3.92,0.79,NoPrecip,43.0,April,Monday,8
-3.92,0.79,NoPrecip,59.0,April,Monday,8
-1.98,0.73,NoPrecip,57.0,April,Monday,9
-1.98,0.73,NoPrecip,65.0,April,Monday,9
-1.98,0.73,NoPrecip,89.0,April,Monday,9
-1.0,0.69,NoPrecip,92.0,April,Monday,10
0.42,0.58,NoPrecip,116.0,April,Monday,11
1.84,0.52,NoPrecip,118.0,April,Monday,12
1.84,0.52,NoPrecip,110.0,April,Monday,12
1.84,0.52,NoPrecip,122.0,April,Monday,12
2.99,0.5,NoPrecip,124.0,April,Monday,13
2.99,0.5,NoPrecip,117.0,April,Monday,13
1.58,0.48,NoPrecip,111.0,April,Monday,14
2.19,0.42,NoPrecip,122.0,April,Monday,15
2.19,0.42,NoPrecip,141.0,April,Monday,15
1.88,0.5,NoPrecip,156.0,April,Monday,16
1.88,0.5,NoPrecip,163.0,April,Monday,16
3.39,0.55,NoPrecip,146.0,April,Monday,17
2.96,0.52,NoPrecip,156.0,April,Monday,18
3.01,0.6,NoPrecip,136.0,April,Monday,19
2.01,0.6,NoPrecip,132.0,April,Monday,20
1.41,0.67,NoPrecip,145.0,April,Monday,21
1.0,0.64,NoPrecip,140.0,April,Monday,22
1.0,0.64,NoPrecip,115.0,April,Monday,22
-0.51,0.57,NoPrecip,57.0,April,Tuesday,7
-0.51,0.57,NoPrecip,61.0,April,Tuesday,7
0.0,0.48,NoPrecip,67.0,April,Tuesday,9
0.94,0.56,NoPrecip,77.0,April,Tuesday,10
0.94,0.56,NoPrecip,76.0,April,Tuesday,10
0.94,0.56,NoPrecip,82.0,April,Tuesday,10
0.89,0.53,NoPrecip,93.0,April,Tuesday,11
1.1,0.6,NoPrecip,114.0,April,Tuesday,12
1.1,0.6,NoPrecip,97.0,April,Tuesday,12
1.5,0.58,NoPrecip,91.0,April,Tuesday,13
1.32,0.65,NoPrecip,104.0,April,Tuesday,14
1.32,0.65,NoPrecip,90.0,April,Tuesday,14
1.32,0.65,NoPrecip,108.0,April,Tuesday,14
1.06,0.7,NoPrecip,117.0,April,Tuesday,15
0.54,0.87,NoPrecip,125.0,April,Tuesday,16
-0.59,0.93,NoPrecip,115.0,April,Tuesday,20
-0.9,1.0,rain,120.0,April,Tuesday,21
-1.99,0.93,NoPrecip,43.0,April,Wednesday,6
-1.96,0.87,NoPrecip,41.0,April,Wednesday,7
-1.9,0.8,NoPrecip,51.0,April,Wednesday,8
-1.9,0.8,NoPrecip,67.0,April,Wednesday,8
-3.2,0.89,NoPrecip,74.0,April,Wednesday,9
-3.2,0.89,NoPrecip,63.0,April,Wednesday,9
-6.76,0.86,NoPrecip,79.0,April,Wednesday,10
-6.76,0.86,NoPrecip,80.0,April,Wednesday,10
-6.05,0.86,NoPrecip,90.0,April,Wednesday,11
-6.05,0.86,NoPrecip,95.0,April,Wednesday,11
-6.05,0.86,NoPrecip,158.0,April,Wednesday,11
-6.17,0.8,NoPrecip,145.0,April,Wednesday,12
-6.73,0.81,NoPrecip,148.0,April,Wednesday,13
-6.73,0.81,NoPrecip,133.0,April,Wednesday,13
-6.73,0.81,NoPrecip,125.0,April,Wednesday,13
-9.41,0.74,snow,113.0,April,Wednesday,14
-8.31,0.86,NoPrecip,111.0,April,Wednesday,15
-8.31,0.86,NoPrecip,114.0,April,Wednesday,15
-6.45,0.8,NoPrecip,106.0,April,Wednesday,16
-6.45,0.8,NoPrecip,119.0,April,Wednesday,16
-6.45,0.8,NoPrecip,129.0,April,Wednesday,16
-6.81,0.74,NoPrecip,136.0,April,Wednesday,17
-7.71,0.8,NoPrecip,152.0,April,Wednesday,18
-7.71,0.8,NoPrecip,153.0,April,Wednesday,18
-7.71,0.8,NoPrecip,97.0,April,Wednesday,18
-8.55,0.63,NoPrecip,107.0,April,Wednesday,19
-6.96,0.69,NoPrecip,110.0,April,Wednesday,20
-7.87,0.74,NoPrecip,115.0,April,Wednesday,21
-8.83,0.68,NoPrecip,26.0,April,Thursday,6
-8.37,0.68,NoPrecip,37.0,April,Thursday,7
-8.37,0.68,NoPrecip,49.0,April,Thursday,7
-3.97,0.68,NoPrecip,61.0,April,Thursday,8
-5.86,0.68,NoPrecip,64.0,April,Thursday,9
-5.86,0.68,NoPrecip,79.0,April,Thursday,9
-5.17,0.63,NoPrecip,84.0,April,Thursday,10
-5.17,0.63,NoPrecip,77.0,April,Thursday,10
-4.87,0.63,NoPrecip,104.0,April,Thursday,11
